0.8,1,400
1,18,14,4,4,0.0022
2,19.0000,12.0000,7.0000,4,0.0049
3,16.0000,12.0000,4.0000,4,0.0068
4,16.0000,14.0000,2.0000,5,0.0087
5,18.0000,16.0000,2.0000,5,0.0109
6,18.0000,13.0000,5.0000,5,0.0126
7,18.0000,15.0000,3.0000,5,0.0144
8,21.0000,19.0000,2.0000,5,0.0164
9,18.0000,14.0000,4.0000,5,0.0183
10,20.0000,17.0000,3.0000,5,0.0201
11,18.0000,9.0000,9.0000,5,0.0221
12,20.0000,15.0000,5.0000,5,0.0239
13,20.0000,14.0000,6.0000,5,0.0260
14,21.0000,12.0000,9.0000,5,0.0279
15,20.0000,14.0000,6.0000,5,0.0299
16,24.0000,15.0000,9.0000,5,0.0317
17,18.0000,11.0000,7.0000,5,0.0336
18,20.0000,14.0000,6.0000,5,0.0353
19,21.0000,16.0000,5.0000,5,0.0371
20,17.0000,12.0000,5.0000,5,0.0391
21,17.0000,10.0000,7.0000,5,0.0411
22,20.0000,15.0000,5.0000,5,0.0429
23,15.0000,10.0000,5.0000,5,0.0448
24,22.0000,15.0000,7.0000,5,0.0466
25,21.0000,14.0000,7.0000,5,0.0487
26,19.0000,15.0000,4.0000,5,0.0505
27,19.0000,13.0000,6.0000,5,0.0525
28,19.0000,17.0000,2.0000,5,0.0543
29,20.0000,13.0000,7.0000,5,0.0561
30,20.0000,12.0000,8.0000,5,0.0580
31,19.0000,14.0000,5.0000,5,0.0598
32,19.0000,13.0000,6.0000,5,0.0616
33,18.0000,13.0000,5.0000,5,0.0637
34,17.0000,12.0000,5.0000,5,0.0658
35,24.0000,16.0000,8.0000,5,0.0676
36,19.0000,11.0000,8.0000,5,0.0700
37,16.0000,10.0000,6.0000,5,0.0721
38,18.0000,11.0000,7.0000,5,0.0742
39,17.0000,15.0000,2.0000,5,0.0764
40,19.0000,14.0000,5.0000,5,0.0786
41,19.0000,11.0000,8.0000,5,0.0804
42,19.0000,16.0000,3.0000,5,0.0825
43,16.0000,12.0000,4.0000,5,0.0843
44,20.0000,14.0000,6.0000,5,0.0861
45,18.0000,13.0000,5.0000,5,0.0881
46,24.0000,14.0000,10.0000,5,0.0900
47,19.0000,16.0000,3.0000,5,0.0918
48,18.0000,12.0000,6.0000,5,0.0936
49,16.0000,12.0000,4.0000,5,0.0954
50,23.0000,16.0000,7.0000,5,0.0972
51,21.0000,13.0000,8.0000,5,0.0990
52,22.0000,12.0000,10.0000,5,0.1011
53,17.0000,14.0000,3.0000,5,0.1031
54,19.0000,15.0000,4.0000,5,0.1050
55,20.0000,12.0000,8.0000,5,0.1070
56,14.0000,12.0000,2.0000,5,0.1090
57,19.0000,12.0000,7.0000,5,0.1108
58,18.0000,13.0000,5.0000,5,0.1127
59,18.0000,13.0000,5.0000,5,0.1146
60,22.0000,18.0000,4.0000,5,0.1166
61,22.0000,14.0000,8.0000,5,0.1184
62,19.0000,14.0000,5.0000,5,0.1204
63,20.0000,17.0000,3.0000,5,0.1222
64,20.0000,12.0000,8.0000,5,0.1240
65,21.0000,15.0000,6.0000,5,0.1258
66,21.0000,15.0000,6.0000,5,0.1277
67,19.0000,11.0000,8.0000,5,0.1296
68,17.0000,13.0000,4.0000,5,0.1319
69,16.0000,12.0000,4.0000,5,0.1336
70,22.0000,13.0000,9.0000,5,0.1354
71,19.0000,9.0000,10.0000,5,0.1374
72,22.0000,17.0000,5.0000,5,0.1393
73,18.0000,15.0000,3.0000,5,0.1413
74,24.0000,12.0000,12.0000,5,0.1431
75,18.0000,12.0000,6.0000,5,0.1449
76,20.0000,13.0000,7.0000,5,0.1467
77,16.0000,13.0000,3.0000,5,0.1487
78,18.0000,13.0000,5.0000,5,0.1504
79,21.0000,14.0000,7.0000,5,0.1522
80,20.0000,13.0000,7.0000,5,0.1542
81,14.0000,9.0000,5.0000,5,0.1560
82,20.0000,12.0000,8.0000,5,0.1581
83,20.0000,16.0000,4.0000,5,0.1599
84,24.0000,13.0000,11.0000,5,0.1618
85,18.0000,11.0000,7.0000,5,0.1638
86,19.0000,14.0000,5.0000,5,0.1658
87,20.0000,15.0000,5.0000,5,0.1677
88,18.0000,10.0000,8.0000,5,0.1694
89,20.0000,15.0000,5.0000,5,0.1713
90,23.0000,14.0000,9.0000,5,0.1732
91,17.0000,11.0000,6.0000,5,0.1750
92,21.0000,16.0000,5.0000,5,0.1772
93,18.0000,14.0000,4.0000,5,0.1791
94,20.0000,13.0000,7.0000,5,0.1810
95,19.0000,15.0000,4.0000,5,0.1828
96,20.0000,13.0000,7.0000,5,0.1846
97,20.0000,11.0000,9.0000,5,0.1864
98,21.0000,16.0000,5.0000,5,0.1883
99,19.0000,9.0000,10.0000,5,0.1901
100,20.0000,16.0000,4.0000,5,0.1921
101,23.0000,15.0000,8.0000,5,0.1939
102,25.0000,20.0000,5.0000,5,0.1957
103,21.0000,14.0000,7.0000,5,0.1975
104,20.0000,11.0000,9.0000,5,0.1998
105,18.0000,12.0000,6.0000,5,0.2020
106,25.0000,15.0000,10.0000,5,0.2038
107,23.0000,19.0000,4.0000,5,0.2058
108,15.0000,11.0000,4.0000,5,0.2077
109,18.0000,10.0000,8.0000,5,0.2096
110,18.0000,16.0000,2.0000,5,0.2115
111,20.0000,14.0000,6.0000,5,0.2134
112,21.0000,12.0000,9.0000,5,0.2152
113,21.0000,12.0000,9.0000,5,0.2174
114,23.0000,18.0000,5.0000,5,0.2192
115,18.0000,13.0000,5.0000,5,0.2212
116,24.0000,17.0000,7.0000,5,0.2230
117,19.0000,15.0000,4.0000,5,0.2251
118,16.0000,10.0000,6.0000,5,0.2271
119,19.0000,13.0000,6.0000,5,0.2293
120,20.0000,15.0000,5.0000,5,0.2314
121,23.0000,17.0000,6.0000,5,0.2332
122,21.0000,17.0000,4.0000,5,0.2350
123,18.0000,11.0000,7.0000,5,0.2368
124,20.0000,15.0000,5.0000,5,0.2388
125,18.0000,12.0000,6.0000,5,0.2410
126,15.0000,11.0000,4.0000,5,0.2431
127,22.0000,15.0000,7.0000,5,0.2451
128,21.0000,17.0000,4.0000,5,0.2472
129,18.0000,11.0000,7.0000,5,0.2496
130,17.0000,15.0000,2.0000,5,0.2516
131,19.0000,12.0000,7.0000,5,0.2535
132,19.0000,17.0000,2.0000,5,0.2554
133,24.0000,18.0000,6.0000,5,0.2574
134,22.0000,15.0000,7.0000,5,0.2596
135,21.0000,14.0000,7.0000,5,0.2615
136,19.0000,14.0000,5.0000,5,0.2636
137,20.0000,14.0000,6.0000,5,0.2666
138,17.0000,10.0000,7.0000,5,0.2696
139,23.0000,16.0000,7.0000,5,0.2727
140,22.0000,16.0000,6.0000,5,0.2749
141,19.0000,14.0000,5.0000,5,0.2772
142,23.0000,17.0000,6.0000,5,0.2791
143,19.0000,15.0000,4.0000,5,0.2813
144,22.0000,15.0000,7.0000,5,0.2833
145,21.0000,18.0000,3.0000,5,0.2852
146,21.0000,16.0000,5.0000,5,0.2877
147,19.0000,11.0000,8.0000,5,0.2897
148,24.0000,16.0000,8.0000,5,0.2917
149,20.0000,16.0000,4.0000,5,0.2947
150,19.0000,15.0000,4.0000,5,0.2973
151,21.0000,15.0000,6.0000,5,0.2998
152,20.0000,13.0000,7.0000,5,0.3017
153,18.0000,15.0000,3.0000,5,0.3038
154,24.0000,13.0000,11.0000,5,0.3057
