0.8,2,400
1,17,1,16,1,2.5746
2,17.0000,1.0000,16.0000,14,5.3842
3,17.0000,0.0000,17.0000,14,8.9538
4,17.0000,1.0000,16.0000,14,12.4402
5,17.0000,1.0000,16.0000,14,15.3286
6,17.0000,1.0000,16.0000,14,18.1820
7,17.0000,1.0000,16.0000,14,19.9599
8,17.0000,1.0000,16.0000,14,21.7234
9,17.0000,2.0000,15.0000,14,23.3961
10,17.0000,1.0000,16.0000,14,26.2330
11,17.0000,0.0000,17.0000,14,29.4496
12,17.0000,2.0000,15.0000,14,31.1903
13,17.0000,1.0000,16.0000,14,33.2016
14,17.0000,1.0000,16.0000,14,35.2967
15,17.0000,1.0000,16.0000,14,37.1950
16,17.0000,2.0000,15.0000,14,38.5342
17,17.0000,2.0000,15.0000,14,40.3847
18,17.0000,1.0000,16.0000,14,43.9652
19,17.0000,2.0000,15.0000,14,47.8765
20,17.0000,1.0000,16.0000,14,49.7304
21,17.0000,2.0000,15.0000,14,51.4265
22,17.0000,0.0000,17.0000,14,53.5654
23,17.0000,1.0000,16.0000,14,55.1856
24,17.0000,1.0000,16.0000,14,57.0276
25,17.0000,1.0000,16.0000,14,59.6141
26,17.0000,1.0000,16.0000,14,62.3773
27,17.0000,2.0000,15.0000,14,64.3045
28,17.0000,1.0000,16.0000,14,65.7766
29,17.0000,1.0000,16.0000,14,68.3699
30,17.0000,2.0000,15.0000,14,69.9075
31,17.0000,2.0000,15.0000,14,71.8938
32,17.0000,1.0000,16.0000,14,73.4226
33,17.0000,2.0000,15.0000,14,76.0675
34,17.0000,1.0000,16.0000,14,79.2214
35,17.0000,2.0000,15.0000,14,82.4297
36,17.0000,1.0000,16.0000,14,84.3079
37,17.0000,1.0000,16.0000,14,87.7182
38,17.0000,1.0000,16.0000,14,90.2463
39,17.0000,1.0000,16.0000,14,93.0820
40,17.0000,1.0000,16.0000,14,95.2862
41,17.0000,2.0000,15.0000,14,97.7334
42,17.0000,1.0000,16.0000,14,100.4020
43,17.0000,2.0000,15.0000,14,102.5706
44,17.0000,1.0000,16.0000,14,105.0080
45,17.0000,1.0000,16.0000,14,107.4558
46,17.0000,2.0000,15.0000,14,110.9917
47,17.0000,0.0000,17.0000,14,113.5499
48,17.0000,2.0000,15.0000,14,114.8428
49,17.0000,1.0000,16.0000,14,116.7905
50,17.0000,0.0000,17.0000,14,121.2251
51,17.0000,2.0000,15.0000,14,123.2878
52,17.0000,2.0000,15.0000,14,126.0023
53,17.0000,1.0000,16.0000,14,128.8651
54,17.0000,2.0000,15.0000,14,130.0429
55,17.0000,1.0000,16.0000,14,132.6218
56,17.0000,1.0000,16.0000,14,134.5573
57,17.0000,1.0000,16.0000,14,136.4562
58,17.0000,2.0000,15.0000,14,138.2444
59,17.0000,2.0000,15.0000,14,139.7200
60,17.0000,1.0000,16.0000,14,141.5958
61,17.0000,2.0000,15.0000,14,142.6013
62,17.0000,1.0000,16.0000,14,144.5550
63,17.0000,2.0000,15.0000,14,145.9952
64,17.0000,2.0000,15.0000,14,147.0529
65,17.0000,2.0000,15.0000,14,148.9664
66,17.0000,0.0000,17.0000,14,152.0867
67,17.0000,1.0000,16.0000,14,155.1446
68,17.0000,1.0000,16.0000,14,157.1297
69,17.0000,0.0000,17.0000,14,159.4382
70,17.0000,0.0000,17.0000,14,162.7703
71,17.0000,1.0000,16.0000,14,165.8371
72,17.0000,2.0000,15.0000,14,168.6760
73,17.0000,0.0000,17.0000,14,171.4089
74,17.0000,2.0000,15.0000,14,173.0570
75,17.0000,2.0000,15.0000,14,175.4887
76,17.0000,0.0000,17.0000,14,177.5082
77,17.0000,2.0000,15.0000,14,179.7905
78,17.0000,1.0000,16.0000,14,182.6990
79,17.0000,1.0000,16.0000,14,185.2627
80,17.0000,2.0000,15.0000,14,187.0329
81,17.0000,2.0000,15.0000,14,189.4856
82,17.0000,1.0000,16.0000,14,191.8256
83,17.0000,1.0000,16.0000,14,196.7659
84,17.0000,1.0000,16.0000,14,201.0926
85,17.0000,1.0000,16.0000,14,204.6134
86,17.0000,2.0000,15.0000,14,207.7054
87,17.0000,0.0000,17.0000,14,210.6430
88,17.0000,1.0000,16.0000,14,213.8411
89,17.0000,1.0000,16.0000,14,215.7363
90,17.0000,2.0000,15.0000,14,218.0832
91,17.0000,1.0000,16.0000,14,220.7768
