0.8,2,400
1,30,30,0,154,0.0008
2,27.0000,26.0000,1.0000,153,0.0007
3,23.0000,22.0000,1.0000,153,0.0007
4,31.0000,31.0000,0.0000,153,0.0007
5,26.0000,26.0000,0.0000,153,0.0007
6,28.0000,28.0000,0.0000,153,0.0008
7,26.0000,26.0000,0.0000,153,0.0007
8,23.0000,22.0000,1.0000,153,0.0007
9,28.0000,27.0000,1.0000,153,0.0007
10,28.0000,28.0000,0.0000,153,0.0007
11,29.0000,29.0000,0.0000,153,0.0007
12,25.0000,25.0000,0.0000,154,0.0008
13,23.0000,23.0000,0.0000,153,0.0008
14,28.0000,28.0000,0.0000,153,0.0007
15,29.0000,29.0000,0.0000,153,0.0007
16,26.0000,26.0000,0.0000,153,0.0007
17,25.0000,25.0000,0.0000,153,0.0007
18,25.0000,25.0000,0.0000,153,0.0007
19,25.0000,25.0000,0.0000,153,0.0007
20,25.0000,25.0000,0.0000,153,0.0007
21,26.0000,26.0000,0.0000,153,0.0007
22,27.0000,27.0000,0.0000,153,0.0007
23,23.0000,22.0000,1.0000,153,0.0007
24,26.0000,26.0000,0.0000,153,0.0008
25,21.0000,21.0000,0.0000,153,0.0007
26,29.0000,29.0000,0.0000,153,0.0008
27,26.0000,26.0000,0.0000,154,0.0007
28,28.0000,25.0000,3.0000,153,0.0007
29,29.0000,29.0000,0.0000,153,0.0008
30,29.0000,29.0000,0.0000,153,0.0007
31,29.0000,29.0000,0.0000,153,0.0007
32,27.0000,27.0000,0.0000,153,0.0007
33,25.0000,25.0000,0.0000,153,0.0008
34,30.0000,30.0000,0.0000,153,0.0007
35,25.0000,25.0000,0.0000,153,0.0007
36,29.0000,29.0000,0.0000,153,0.0007
37,23.0000,22.0000,1.0000,153,0.0007
38,25.0000,25.0000,0.0000,153,0.0007
39,25.0000,25.0000,0.0000,153,0.0007
40,26.0000,26.0000,0.0000,153,0.0007
41,28.0000,28.0000,0.0000,154,0.0007
42,27.0000,26.0000,1.0000,153,0.0007
43,25.0000,24.0000,1.0000,153,0.0007
44,28.0000,28.0000,0.0000,153,0.0007
45,21.0000,21.0000,0.0000,153,0.0008
46,29.0000,29.0000,0.0000,153,0.0007
47,25.0000,25.0000,0.0000,153,0.0007
48,23.0000,22.0000,1.0000,153,0.0007
49,28.0000,28.0000,0.0000,153,0.0007
50,30.0000,29.0000,1.0000,153,0.0007
51,28.0000,28.0000,0.0000,153,0.0007
52,26.0000,26.0000,0.0000,153,0.0007
53,27.0000,27.0000,0.0000,153,0.0007
54,19.0000,17.0000,2.0000,153,0.0007
55,25.0000,25.0000,0.0000,153,0.0007
56,23.0000,22.0000,1.0000,153,0.0007
57,25.0000,25.0000,0.0000,153,0.0007
58,28.0000,28.0000,0.0000,153,0.0007
59,29.0000,29.0000,0.0000,153,0.0007
60,28.0000,28.0000,0.0000,153,0.0007
61,25.0000,25.0000,0.0000,153,0.0007
62,25.0000,25.0000,0.0000,153,0.0008
63,24.0000,23.0000,1.0000,153,0.0007
64,29.0000,29.0000,0.0000,153,0.0007
65,30.0000,30.0000,0.0000,153,0.0007
66,22.0000,21.0000,1.0000,153,0.0007
